id,h,DeltaT,lambda,R2
411,5,60,5.02798,0.01757515
411,30,1,5.614988,0.1318374
411,30,15,5.296808,0.1162156
411,30,60,3.933904,0.05815428
411,60,1,5.593535,0.1323569
411,60,15,4.947936,0.1172992
411,60,60,3.495523,0.06854662
412,1,1,4.533195,0.06112868
412,1,15,4.544319,0.008205066
412,1,60,7.334385,0.006597014
412,5,1,5.609051,0.1121151
412,5,15,5.892621,0.05579997
412,5,60,7.128769,0.03207897
412,30,1,5.729577,0.1239587
412,30,15,5.527536,0.1094955
412,30,60,4.471376,0.07040655
412,60,1,5.705564,0.1242839
412,60,15,5.101757,0.1080316
412,60,60,3.595054,0.06801893
413,1,1,4.6789,0.06387356
413,1,15,3.751599,0.00570037
413,1,60,3.984296,0.001780076
413,5,1,5.8068,0.1176864
413,5,15,5.158933,0.04516181
413,5,60,4.27837,0.010828
413,30,1,5.934048,0.1304076
413,30,15,4.914674,0.09380191
413,30,60,3.47411,0.03978656
413,60,1,5.907151,0.1308984
413,60,15,4.61869,0.09692043
413,60,60,3.257616,0.0525555
414,1,1,4.595232,0.06559382
414,1,15,3.868894,0.006393208
414,1,60,4.865421,0.00298636
414,5,1,5.74573,0.1218176
414,5,15,5.280459,0.04752341
414,5,60,5.388665,0.01916712
414,30,1,5.903425,0.1355834
414,30,15,4.945917,0.09695369
414,30,60,4.133875,0.06742709
414,60,1,5.881834,0.1362342
414,60,15,4.597468,0.09918369
414,60,60,3.625963,0.07869099
415,1,1,4.629866,0.06404271
415,1,15,4.10295,0.006667556
415,1,60,4.629065,0.002441354
415,5,1,5.789742,0.11871
415,5,15,5.19181,0.04464691
415,5,60,4.749051,0.01346962
415,30,1,5.936355,0.1315964
415,30,15,4.96306,0.09222819
415,30,60,3.986466,0.051974
415,60,1,5.920799,0.1323247
415,60,15,4.717064,0.09645174
415,60,60,3.628641,0.06472988
416,1,1,4.444957,0.0616682
416,1,15,3.77138,0.0061088
416,1,60,3.952441,0.002134573
416,5,1,5.571995,0.1162597
416,5,15,4.920721,0.04498706
416,5,60,4.118697,0.01235379
416,30,1,5.676078,0.1281124
416,30,15,4.455651,0.08489942
416,30,60,3.369519,0.04384906
416,60,1,5.644464,0.1283216
416,60,15,4.138626,0.08520556
416,60,60,2.831129,0.04711357
417,1,1,4.678946,0.06211606
417,1,15,4.427262,0.007891827
417,1,60,6.018706,0.00407213
417,5,1,5.785941,0.1136576
417,5,15,5.34188,0.04763289
417,5,60,5.994598,0.02117262
417,30,1,5.892902,0.1248455
417,30,15,4.788899,0.08728832
417,30,60,4.516282,0.06757822
417,60,1,5.864278,0.1251571
417,60,15,4.454256,0.08797491
417,60,60,3.832011,0.07319084
418,1,1,4.304566,0.06281166
418,1,15,3.181026,0.004791804
418,1,60,3.734131,0.001925268
418,5,1,5.29488,0.1137588
418,5,15,4.642014,0.04239518
418,5,60,4.275989,0.01274506
418,30,1,5.407787,0.1252711
418,30,15,4.667362,0.09240395
418,30,60,3.439613,0.04470119
418,60,1,5.390661,0.12576
418,60,15,4.400201,0.0945588
418,60,60,3.044065,0.05214668
419,1,1,4.400874,0.06628518
419,1,15,3.443269,0.005691911
419,1,60,3.272072,0.00163044
419,5,1,5.469496,0.12234
419,5,15,4.944863,0.05240033
419,5,60,3.698637,0.01308105
419,30,1,5.605985,0.136313
419,30,15,4.717294,0.1158873
419,30,60,3.301607,0.06904519
419,60,1,5.586842,0.1371221
419,60,15,4.483371,0.1228791
419,60,60,3.143121,0.09215241
420,1,1,4.803827,0.06463563
420,1,15,4.263098,0.007263059
420,1,60,6.199234,0.004702922
420,5,1,6.090305,0.12308
420,5,15,5.670952,0.05378046
420,5,60,6.455349,0.02675214
420,30,1,6.262572,0.137393
420,30,15,5.266605,0.1058228
420,30,60,4.424613,0.07088935
420,60,1,6.236519,0.1378488
420,60,15,4.87227,0.1054903
420,60,60,3.585726,0.0705886
421,1,1,4.691224,0.06489802
421,1,15,4.469168,0.008550305
421,1,60,5.858061,0.004656092
421,5,1,5.830781,0.1192359
421,5,15,5.513337,0.05390594
421,5,60,5.462796,0.02193444
421,30,1,5.95296,0.1310722
421,30,15,4.763664,0.09260648
421,30,60,3.428387,0.05058249
421,60,1,5.926252,0.1313942
421,60,15,4.406203,0.09250119
421,60,60,3.055283,0.0596796
422,1,1,4.514533,0.06456412
422,1,15,3.548513,0.005307731
422,1,60,4.860096,0.002940027
422,5,1,5.595182,0.1183551
422,5,15,5.066431,0.042102
422,5,60,5.235733,0.01663718
422,30,1,5.728444,0.1307431
422,30,15,4.630517,0.07873045
422,30,60,3.48633,0.0407402
422,60,1,5.705063,0.1311035
422,60,15,4.270737,0.07826264
422,60,60,2.968822,0.0449795
423,1,1,4.802629,0.06588992
423,1,15,4.489334,0.007965006
423,1,60,6.032083,0.004234514
423,5,1,6.01782,0.1235507
423,5,15,5.888036,0.05660687
423,5,60,6.207803,0.02375301
423,30,1,6.147831,0.1368656
423,30,15,5.281057,0.1066474
423,30,60,4.341217,0.06785962
423,60,1,6.111646,0.1371879
423,60,15,4.85425,0.1071916
423,60,60,3.737227,0.07725394
424,1,1,4.297289,0.06056434
424,1,15,3.459276,0.005634902
424,1,60,4.576456,0.003013816
424,5,1,5.294105,0.1107329
424,5,15,4.777046,0.04331005
424,5,60,5.080224,0.01901773
424,30,1,5.42035,0.1225947
424,30,15,4.712248,0.0938227
424,30,60,4.029555,0.06910494
424,60,1,5.403236,0.123255
424,60,15,4.431748,0.09792686
424,60,60,3.536291,0.08197756
425,1,1,4.719834,0.0636826
425,1,15,4.26764,0.006921668
425,1,60,5.90178,0.004061299
425,5,1,5.849771,0.117389
425,5,15,5.945339,0.05561754
425,5,60,6.519178,0.02618506
425,30,1,5.965179,0.1297599
425,30,15,5.323129,0.104071
425,30,60,4.699949,0.0784835
425,60,1,5.933297,0.1300705
425,60,15,4.886596,0.1034928
425,60,60,4.054276,0.08838398
426,1,1,4.702979,0.06274305
426,1,15,4.197902,0.007212913
426,1,60,5.426535,0.003583068
426,5,1,5.822308,0.1160177
426,5,15,5.338293,0.04840302
426,5,60,5.490034,0.01951905
426,30,1,5.902735,0.1273874
426,30,15,4.893174,0.09328577
426,30,60,4.163886,0.06462296
426,60,1,5.86799,0.12766
426,60,15,4.557448,0.09520016
426,60,60,3.604205,0.07386412
427,1,1,4.349958,0.0590409
427,1,15,3.523374,0.00524137
427,1,60,3.64879,0.001728486
427,5,1,5.448597,0.1100479
427,5,15,4.911076,0.04057938
427,5,60,4.087999,0.01111397
427,30,1,5.604437,0.122433
427,30,15,4.649093,0.08340702
427,30,60,3.23131,0.03981203
427,60,1,5.588305,0.1230875
427,60,15,4.383799,0.08681848
427,60,60,3.019808,0.05185861
428,1,1,4.27381,0.05661973
428,1,15,2.933545,0.003961732
428,1,60,3.957117,0.002144263
428,5,1,5.371808,0.1065884
428,5,15,4.248325,0.03340738
428,5,60,4.055987,0.01211242
428,30,1,5.458959,0.1171401
428,30,15,3.93671,0.06888359
428,30,60,3.300163,0.04895203
428,60,1,5.412806,0.1171478
428,60,15,3.619444,0.07074028
428,60,60,2.953866,0.060898
429,1,1,4.587895,0.0592367
429,1,15,3.595019,0.005190485
429,1,60,3.986104,0.002033363
429,5,1,5.729332,0.1114048
429,5,15,4.670643,0.03785809
429,5,60,3.951645,0.01059126
429,30,1,5.80082,0.1219356
429,30,15,4.076815,0.06527807
429,30,60,2.657828,0.02659204
429,60,1,5.766152,0.1220862
429,60,15,3.773409,0.06524053
429,60,60,2.355706,0.03155357
430,1,1,4.852932,0.07097347
430,1,15,4.469206,0.008650436
430,1,60,6.775016,0.005792009
430,5,1,5.953363,0.1283815
430,5,15,5.598978,0.05470938
430,5,60,7.047591,0.03219796
430,30,1,6.070605,0.1409936
430,30,15,5.148548,0.1043598
430,30,60,4.922737,0.08835353
430,60,1,6.045906,0.1413932
430,60,15,4.785198,0.1047215
430,60,60,4.094365,0.09151691
431,1,1,4.599248,0.06451849
431,1,15,4.036442,0.007055041
431,1,60,4.741932,0.002888117
431,5,1,5.745575,0.1191999
431,5,15,5.088498,0.04528938
431,5,60,4.527611,0.01347428
431,30,1,5.873014,0.1309006
431,30,15,4.366115,0.07727836
431,30,60,3.239521,0.04077346
431,60,1,5.844764,0.1311955
431,60,15,4.001705,0.07723343
431,60,60,2.808379,0.04789426
432,1,1,4.491938,0.05923604
432,1,15,4.309343,0.007058813
432,1,60,6.311161,0.004550706
432,5,1,5.628513,0.1118017
432,5,15,5.910921,0.05398204
432,5,60,6.613696,0.02570489
432,30,1,5.763688,0.1242782
432,30,15,5.394718,0.1008106
432,30,60,4.454025,0.063389
432,60,1,5.739308,0.1246645
432,60,15,4.973565,0.1000355
432,60,60,3.719643,0.06634841
433,1,1,4.691871,0.06330713
433,1,15,3.613777,0.005272635
433,1,60,3.809829,0.001844456
433,5,1,5.788015,0.1165749
433,5,15,5.171415,0.04488087
433,5,60,4.200655,0.01196486
433,30,1,5.881952,0.1283765
433,30,15,4.768748,0.08753589
433,30,60,3.131988,0.0381744
433,60,1,5.852022,0.1287575
433,60,15,4.447683,0.08920043
433,60,60,2.907668,0.04904986
434,1,1,4.576735,0.06468087
434,1,15,3.676333,0.00565082
434,1,60,4.239597,0.002323204
434,5,1,5.643087,0.1174069
434,5,15,4.898311,0.04004166
434,5,60,4.703886,0.01426976
434,30,1,5.763517,0.1290987
434,30,15,4.541657,0.07715629
434,30,60,3.871979,0.05175798
434,60,1,5.74593,0.129668
434,60,15,4.301139,0.08001325
434,60,60,3.490032,0.06195918
435,1,1,4.657587,0.06259567
435,1,15,4.154442,0.006707602
435,1,60,4.531127,0.002334769
435,5,1,5.764876,0.114938
435,5,15,5.392089,0.04638854
435,5,60,5.14869,0.01570824
435,30,1,5.889946,0.1269495
435,30,15,5.120722,0.09419351
435,30,60,4.303334,0.06268961
435,60,1,5.86898,0.1275025
435,60,15,4.820819,0.09714161
435,60,60,3.778693,0.07317813
436,1,1,4.640562,0.06394339
436,1,15,4.412549,0.007644471
436,1,60,6.51726,0.004893571
436,5,1,5.723335,0.1164164
436,5,15,5.659829,0.05538264
436,5,60,6.311875,0.02605271
436,30,1,5.833128,0.1288342
436,30,15,5.108342,0.107853
436,30,60,4.617942,0.08126808
436,60,1,5.803944,0.1292223
436,60,15,4.767331,0.1093725
436,60,60,4.058684,0.09312005
437,1,1,4.649043,0.06704445
437,1,15,4.700895,0.01050822
437,1,60,5.671576,0.004756799
437,5,1,5.726015,0.1230376
437,5,15,5.471395,0.05967447
437,5,60,5.263409,0.02184152
437,30,1,5.820951,0.1347751
437,30,15,4.613857,0.09029148
437,30,60,3.252276,0.04482908
437,60,1,5.792489,0.1349513
437,60,15,4.243429,0.08813089
437,60,60,2.777752,0.04764788
438,1,1,4.304336,0.0595614
438,1,15,3.606045,0.006083382
438,1,60,4.5188,0.002804284
438,5,1,5.318283,0.1094058
438,5,15,4.60287,0.04158377
438,5,60,4.683659,0.01625434
438,30,1,5.437566,0.1212141
438,30,15,4.473336,0.08998306
438,30,60,3.827241,0.06204485
438,60,1,5.419975,0.1218649
438,60,15,4.243611,0.09426251
438,60,60,3.424473,0.07280708
439,1,1,4.610543,0.06390966
439,1,15,4.158807,0.006727362
439,1,60,6.763406,0.005332806
439,5,1,5.68944,0.1164516
439,5,15,5.569257,0.04929793
439,5,60,6.624192,0.02658586
439,30,1,5.803388,0.1283684
439,30,15,5.082956,0.09463032
439,30,60,4.572872,0.07222511
439,60,1,5.775577,0.1286957
439,60,15,4.705915,0.09473227
439,60,60,3.78983,0.07420508
440,1,1,4.412146,0.06714916
440,1,15,3.724794,0.007194267
440,1,60,4.040355,0.002606711
440,5,1,5.309681,0.1172821
440,5,15,4.489336,0.04498531
440,5,60,3.830663,0.01269395
440,30,1,5.377115,0.1274369
440,30,15,3.982348,0.08005945
440,30,60,2.831942,0.03645735
440,60,1,5.353397,0.1276712
440,60,15,3.733082,0.08052746
440,60,60,2.43258,0.03849509
441,1,1,4.393449,0.06766446
441,1,15,4.205995,0.008767454
441,1,60,7.824648,0.009407703
441,5,1,5.345688,0.1214104
441,5,15,5.009796,0.04951404
441,5,60,7.435483,0.04239163
441,30,1,5.391025,0.1312287
441,30,15,3.895031,0.06744898
441,30,60,3.940127,0.06236515
441,60,1,5.353003,0.1308727
441,60,15,3.435047,0.06069025
441,60,60,2.822246,0.0474796
442,1,1,3.788907,0.04992934
442,1,15,3.145618,0.004730653
442,1,60,3.749253,0.001866633
442,5,1,4.765189,0.09455701
442,5,15,4.229433,0.03482414
442,5,60,4.266721,0.01223377
442,30,1,4.891299,0.1050502
442,30,15,3.991792,0.06897824
442,30,60,3.597055,0.04574318
442,60,1,4.879996,0.1056023
442,60,15,3.792284,0.0714028
442,60,60,3.241454,0.05378828
443,1,1,4.814563,0.06597395
443,1,15,3.853653,0.005658712
443,1,60,4.988834,0.00284857
443,5,1,6.039398,0.1246067
443,5,15,5.561842,0.04920247
443,5,60,5.630386,0.01903921
443,30,1,6.180275,0.1383147
443,30,15,5.18495,0.09752234
443,30,60,3.455729,0.04073403
443,60,1,6.150027,0.1386317
443,60,15,4.767826,0.09630629
443,60,60,2.791947,0.04033099
444,1,1,4.903309,0.07077415
444,1,15,3.370885,0.00513599
444,1,60,5.703391,0.004280798
444,5,1,5.973034,0.1255474
444,5,15,4.277575,0.03618919
444,5,60,5.200801,0.02008293
444,30,1,6.040547,0.136525
444,30,15,3.93287,0.07278526
444,30,60,3.085772,0.04047667
444,60,1,5.995269,0.1364264
444,60,15,3.625832,0.07297135
444,60,60,2.618027,0.04370483
445,1,1,4.574376,0.06062514
445,1,15,3.724843,0.005222549
445,1,60,3.592048,0.001388905
445,5,1,5.742221,0.1139134
445,5,15,5.335852,0.04395544
445,5,60,4.15237,0.009417876
445,30,1,5.902467,0.1266281
445,30,15,4.98128,0.08554499
445,30,60,3.190456,0.03199602
445,60,1,5.884437,0.1271723
445,60,15,4.64092,0.08638691
445,60,60,2.82049,0.03762248
446,1,1,4.524795,0.06264459
446,1,15,3.857399,0.005965544
446,1,60,5.732976,0.004154438
446,5,1,5.679334,0.11795
446,5,15,5.406532,0.04675349
446,5,60,6.079658,0.0237923
446,30,1,5.830485,0.131214
446,30,15,5.185192,0.09588154
446,30,60,4.607067,0.07659767
446,60,1,5.812372,0.1318647
446,60,15,4.867402,0.09879744
446,60,60,4.024152,0.08903326
447,1,1,4.273624,0.05684138
447,1,15,3.143415,0.004282011
447,1,60,4.226442,0.0023207
447,5,1,5.366081,0.1074056
447,5,15,4.696468,0.03788621
447,5,60,4.80858,0.01519279
447,30,1,5.497632,0.1191856
447,30,15,4.50416,0.07752349
447,30,60,3.775595,0.05296606
447,60,1,5.476874,0.1196742
447,60,15,4.203702,0.07925598
447,60,60,3.259015,0.06018465
448,1,1,4.100705,0.0569048
448,1,15,3.54096,0.005920688
448,1,60,6.160792,0.00566013
448,5,1,5.140952,0.1067023
448,5,15,4.844706,0.04639239
448,5,60,6.403855,0.03219624
448,30,1,5.294969,0.1192717
448,30,15,4.599133,0.09379995
448,30,60,4.463172,0.08744403
448,60,1,5.28073,0.1198868
448,60,15,4.290845,0.09471726
448,60,60,3.738348,0.09224528
449,1,1,4.755095,0.06546128
449,1,15,4.28814,0.007296655
449,1,60,6.219705,0.004509153
449,5,1,5.949762,0.1218488
449,5,15,5.414346,0.04761389
449,5,60,6.263098,0.02451091
449,30,1,6.089447,0.1348918
449,30,15,4.959378,0.09305655
449,30,60,4.4187,0.07306406
449,60,1,6.064369,0.1354123
449,60,15,4.620595,0.09501793
449,60,60,3.781247,0.08204455
450,1,1,4.142944,0.06027449
450,1,15,3.13072,0.004849419
450,1,60,2.972534,0.001386137
450,5,1,5.21328,0.1138593
450,5,15,4.667336,0.04426498
450,5,60,3.709417,0.01088804
450,30,1,5.371664,0.1270339
450,30,15,4.642957,0.09584993
450,30,60,3.070191,0.03876573
450,60,1,5.36124,0.1277719
450,60,15,4.409299,0.09932874
450,60,60,2.86662,0.04992629
451,1,1,4.632785,0.06693437
451,1,15,3.999755,0.006576301
451,1,60,6.153509,0.00490663
451,5,1,5.722345,0.1223588
451,5,15,5.818318,0.05886551
451,5,60,6.400558,0.0273933
451,30,1,5.858802,0.1357971
451,30,15,5.465733,0.1182515
451,30,60,4.042348,0.05974117
451,60,1,5.829853,0.1360674
451,60,15,5.011941,0.116141
451,60,60,3.327942,0.0611026
452,1,1,4.662722,0.06519326
452,1,15,3.979409,0.006712716
452,1,60,3.909122,0.001887835
452,5,1,5.668511,0.1168782
452,5,15,4.785988,0.04128494
452,5,60,3.700284,0.008744642
452,30,1,5.739789,0.1274107
452,30,15,4.382892,0.07748946
452,30,60,3.032642,0.03320463
452,60,1,5.713257,0.1277606
452,60,15,4.134789,0.08018708
452,60,60,2.842566,0.0444252
453,1,1,4.190347,0.05872985
453,1,15,3.998143,0.007552333
453,1,60,5.31377,0.00374592
453,5,1,5.277306,0.111311
453,5,15,5.161834,0.05211811
453,5,60,5.504042,0.02038093
453,30,1,5.420767,0.1236433
453,30,15,4.717345,0.09609601
453,30,60,4.021135,0.0584867
453,60,1,5.406428,0.1241778
453,60,15,4.412105,0.09670417
453,60,60,3.505807,0.06589967
454,1,1,4.857354,0.07221896
454,1,15,4.309417,0.007600796
454,1,60,6.749104,0.005737337
454,5,1,5.974497,0.1306797
454,5,15,5.997444,0.05772684
454,5,60,6.902194,0.02987654
454,30,1,6.101078,0.1439008
454,30,15,5.564539,0.1133549
454,30,60,4.938694,0.08431624
454,60,1,6.071857,0.1441908
454,60,15,5.10497,0.1123139
454,60,60,4.103667,0.08693226
455,1,1,4.609477,0.06114157
455,1,15,3.812743,0.005904889
455,1,60,5.181366,0.003351618
455,5,1,5.809354,0.1165593
455,5,15,5.315312,0.04713034
455,5,60,5.436394,0.0195488
455,30,1,5.958466,0.1295282
455,30,15,4.820539,0.08984966
455,30,60,3.502738,0.04632972
455,60,1,5.93024,0.1298142
455,60,15,4.399272,0.08794141
455,60,60,2.885407,0.04744478
456,1,1,4.295357,0.05927308
456,1,15,3.907558,0.007033305
456,1,60,4.734435,0.00321378
456,5,1,5.289121,0.108569
456,5,15,4.459816,0.03964729
456,5,60,4.484392,0.0157942
456,30,1,5.363382,0.1184418
456,30,15,3.832828,0.06654453
456,30,60,3.266637,0.04673841
456,60,1,5.338205,0.1186969
456,60,15,3.59253,0.06752535
456,60,60,2.8912,0.05384724
457,1,1,4.544246,0.06366309
457,1,15,4.410491,0.008162532
457,1,60,5.063831,0.003174076
457,5,1,5.671719,0.1179935
457,5,15,5.361249,0.04891038
457,5,60,4.980545,0.01597762
457,30,1,5.813958,0.1300274
457,30,15,4.598071,0.08195091
457,30,60,3.151499,0.03743597
457,60,1,5.794434,0.1304478
457,60,15,4.236679,0.08136624
457,60,60,2.734418,0.04275698
458,1,1,4.265067,0.06011929
458,1,15,3.478769,0.005585083
458,1,60,5.097771,0.00335874
458,5,1,5.288926,0.1106325
458,5,15,4.722039,0.04183462
458,5,60,5.553393,0.02047941
458,30,1,5.414551,0.122291
458,30,15,4.514556,0.08550999
458,30,60,3.933301,0.05891542
458,60,1,5.393707,0.1227496
458,60,15,4.218945,0.08733047
458,60,60,3.411185,0.06753498
459,1,1,4.449324,0.06397564
459,1,15,3.678015,0.006261886
459,1,60,4.942318,0.003369809
459,5,1,5.52773,0.1183178
459,5,15,4.636692,0.04238655
459,5,60,5.007741,0.01823654
459,30,1,5.638166,0.13041
459,30,15,4.316466,0.08382666
459,30,60,4.061896,0.06474025
459,60,1,5.61539,0.1309133
459,60,15,4.07879,0.0869404
459,60,60,3.647609,0.07728798
460,1,1,4.784531,0.06993577
460,1,15,4.518204,0.008736447
460,1,60,5.631428,0.004421407
460,5,1,5.929663,0.1273415
460,5,15,5.765099,0.05659879
460,5,60,5.816726,0.02549831
460,30,1,6.083773,0.1411894
460,30,15,5.399278,0.1166757
460,30,60,4.683926,0.0962589
460,60,1,6.06645,0.1419516
460,60,15,5.091982,0.1212933
460,60,60,4.243624,0.1153703
461,1,1,4.772569,0.06652264
461,1,15,5.090075,0.009684766
461,1,60,6.173966,0.003920772
461,5,1,5.926695,0.1232161
461,5,15,6.357305,0.06191119
461,5,60,6.181374,0.02026653
461,30,1,6.050818,0.1360561
461,30,15,5.728101,0.1137096
461,30,60,4.166775,0.05124899
461,60,1,6.020631,0.1362729
461,60,15,5.252606,0.111047
461,60,60,3.387264,0.05008767
462,1,1,4.337183,0.06063465
462,1,15,3.780502,0.006347428
462,1,60,3.772681,0.001963998
462,5,1,5.3129,0.1090072
462,5,15,4.608219,0.03720901
462,5,60,3.946275,0.01117487
462,30,1,5.408826,0.1192216
462,30,15,4.112731,0.06730135
462,30,60,3.02773,0.0355809
462,60,1,5.386631,0.1195795
462,60,15,3.846765,0.06864301
462,60,60,2.756892,0.04325444
463,1,1,4.668908,0.06723954
463,1,15,5.307355,0.01305311
463,1,60,6.8425,0.006421544
463,5,1,5.734428,0.1234692
463,5,15,5.699698,0.06545758
463,5,60,6.274833,0.03015091
463,30,1,5.800805,0.1346606
463,30,15,4.794807,0.1071639
463,30,60,4.440439,0.08773597
463,60,1,5.763288,0.1346773
463,60,15,4.407103,0.1057143
463,60,60,3.754289,0.09339887
464,1,1,4.654935,0.06144663
464,1,15,4.430796,0.007479949
464,1,60,5.112794,0.003107246
464,5,1,5.7827,0.11409
464,5,15,5.521325,0.0481849
464,5,60,5.083461,0.01595127
464,30,1,5.875883,0.1250208
464,30,15,4.726347,0.08107665
464,30,60,3.329129,0.03886374
464,60,1,5.839238,0.1251004
464,60,15,4.342729,0.08028656
464,60,60,2.927823,0.04483737
465,1,1,4.450291,0.06162073
465,1,15,3.902937,0.006288938
465,1,60,4.697624,0.002661355
465,5,1,5.551672,0.1153049
465,5,15,5.351962,0.04682397
465,5,60,5.153619,0.01629327
465,30,1,5.673029,0.1274323
465,30,15,4.812171,0.08601105
465,30,60,3.642719,0.04824975
465,60,1,5.64549,0.1277797
465,60,15,4.433416,0.08627523
465,60,60,3.109993,0.05335525
466,1,1,4.333052,0.05856332
466,1,15,3.758567,0.006118258
466,1,60,4.813608,0.002978203
466,5,1,5.352023,0.1064477
466,5,15,4.888568,0.0413566
466,5,60,5.232431,0.01800446
466,30,1,5.444821,0.1165263
466,30,15,4.412074,0.07607856
466,30,60,3.792559,0.05406962
466,60,1,5.41634,0.1167426
466,60,15,4.073604,0.07636008
466,60,60,3.243956,0.06051219
467,1,1,4.185749,0.05739028
467,1,15,3.456532,0.005459092
467,1,60,4.788631,0.0032574
467,5,1,5.20337,0.1058317
467,5,15,4.702933,0.04152085
467,5,60,5.100603,0.01942135
467,30,1,5.328803,0.1173584
467,30,15,4.361244,0.08231916
467,30,60,3.889348,0.06140954
467,60,1,5.307334,0.1178407
467,60,15,4.097603,0.08481749
467,60,60,3.507806,0.07326594
468,1,1,4.10152,0.0576167
468,1,15,2.512521,0.002885867
468,1,60,2.451624,0.0008764489
468,5,1,5.026009,0.1038477
468,5,15,3.540997,0.02450169
468,5,60,3.014074,0.007069448
468,30,1,5.122121,0.1141542
468,30,15,3.424067,0.05152305
468,30,60,2.498737,0.02709304
468,60,1,5.101442,0.1145616
468,60,15,3.245467,0.05375534
468,60,60,2.263555,0.03320719
469,1,1,4.362025,0.06242039
469,1,15,3.569694,0.005740253
469,1,60,4.589293,0.002995767
469,5,1,5.367674,0.1130603
469,5,15,4.810317,0.04242568
469,5,60,4.626869,0.01524946
469,30,1,5.449891,0.1236668
469,30,15,4.520037,0.082663
469,30,60,3.234685,0.0402436
469,60,1,5.419932,0.1238202
469,60,15,4.173691,0.08217131
469,60,60,2.695353,0.04265272
470,1,1,4.523743,0.06459459
470,1,15,4.251388,0.007002302
470,1,60,5.187975,0.003171962
470,5,1,5.710182,0.1222536
470,5,15,5.966613,0.05510644
470,5,60,5.648607,0.01902832
470,30,1,5.888202,0.1369366
470,30,15,5.716645,0.1150676
470,30,60,4.554684,0.0704857
470,60,1,5.877023,0.137969
470,60,15,5.426846,0.1215928
470,60,60,4.247643,0.09191247
471,1,1,4.432028,0.05990931
471,1,15,3.975935,0.006870256
471,1,60,3.639503,0.001704656
471,5,1,5.478647,0.1102021
471,5,15,4.805757,0.04176389
471,5,60,3.769736,0.009680072
471,30,1,5.57304,0.1209803
471,30,15,4.440537,0.08081684
471,30,60,3.237562,0.0405532
471,60,1,5.549903,0.1214524
471,60,15,4.195293,0.08415892
471,60,60,3.000698,0.05162361
472,1,1,3.694583,0.0524136
472,1,15,2.941613,0.004796267
472,1,60,3.097481,0.001569865
472,5,1,4.561673,0.09568515
472,5,15,3.798997,0.03319732
472,5,60,3.223575,0.008587591
472,30,1,4.650355,0.1051748
472,30,15,3.542298,0.064412
472,30,60,2.790448,0.03317317
472,60,1,4.637484,0.1056834
472,60,15,3.38686,0.06741262
472,60,60,2.61601,0.04206837
473,1,1,4.37962,0.0611647
473,1,15,4.73558,0.009851249
473,1,60,4.703536,0.003133877
473,5,1,5.486673,0.1148394
473,5,15,5.546025,0.05641756
473,5,60,4.518818,0.0154085
473,30,1,5.589002,0.1261465
473,30,15,4.791563,0.0952498
473,30,60,3.419082,0.04923703
473,60,1,5.56612,0.1265306
473,60,15,4.486359,0.09668893
473,60,60,3.117333,0.06049973
474,1,1,4.841189,0.0674309
474,1,15,3.832513,0.005450752
474,1,60,5.077472,0.00268739
474,5,1,6.075388,0.1270098
474,5,15,5.57895,0.04624773
474,5,60,5.108594,0.01393018
474,30,1,6.225286,0.140696
474,30,15,5.230514,0.09150674
474,30,60,3.653115,0.03946971
474,60,1,6.198995,0.1411703
474,60,15,4.852716,0.09250446
474,60,60,3.211253,0.04614105
475,1,1,4.546351,0.064128
475,1,15,4.268352,0.007659356
475,1,60,5.217099,0.003340594
475,5,1,5.684655,0.1190124
475,5,15,5.725565,0.05454565
475,5,60,5.318501,0.0173902
475,30,1,5.827826,0.1313617
475,30,15,5.16549,0.09821308
475,30,60,3.615747,0.04496881
475,60,1,5.807199,0.1317517
475,60,15,4.790675,0.09802096
475,60,60,3.058422,0.04914258
476,1,1,4.740478,0.07036325
476,1,15,4.789263,0.00977437
476,1,60,6.453815,0.004896614
476,5,1,5.832761,0.1274452
476,5,15,5.93218,0.06064855
476,5,60,6.557766,0.02697663
476,30,1,5.964714,0.1408347
476,30,15,5.502949,0.1191644
476,30,60,5.302469,0.09749568
476,60,1,5.946143,0.1415593
476,60,15,5.214324,0.1243257
476,60,60,4.794309,0.117407
477,1,1,4.971742,0.06624772
477,1,15,4.393677,0.007143159
477,1,60,5.503336,0.003281364
477,5,1,6.226808,0.1245808
477,5,15,5.691648,0.04894947
477,5,60,5.760689,0.01845132
477,30,1,6.344703,0.1370869
477,30,15,4.971579,0.08394449
477,30,60,3.972407,0.04946356
477,60,1,6.312839,0.1373551
477,60,15,4.589551,0.08332841
477,60,60,3.383687,0.05428657
478,1,1,4.465343,0.06491947
478,1,15,4.44137,0.008851643
478,1,60,6.835084,0.00652403
478,5,1,5.612088,0.1216779
478,5,15,5.656616,0.05917866
478,5,60,6.79467,0.03319418
478,30,1,5.766386,0.13521
478,30,15,5.073105,0.1070619
478,30,60,4.309156,0.07313723
478,60,1,5.743056,0.1355564
478,60,15,4.648802,0.1044085
478,60,60,3.464651,0.07106551
479,1,1,4.143766,0.05710527
479,1,15,2.512166,0.002803132
479,1,60,5.015151,0.003932667
479,5,1,5.249188,0.1088558
479,5,15,2.818902,0.01342939
479,5,60,3.955595,0.01138613
479,30,1,5.384629,0.1203258
479,30,15,2.999301,0.03405939
479,30,60,1.252777,0.006960301
479,60,1,5.3586,0.1205477
479,60,15,2.695691,0.03295879
479,60,60,0.785523,0.004522635
480,1,1,4.206298,0.0588828
